object_id,geography_type,city,state,county,country,region,subregion,locale,locus,excavation,river
452525,['Attributed to'],[],[],[],[],['Western Islamic Lands'],[],[],[],[],[]
452550,['Made in'],[],[],[],['Turkey'],[],[],[],[],[],[]
452552,['Attributed to'],[],[],[],['Egypt'],[],[],[],[],[],[]
452572,['Made in'],[],[],[],['probably Western Turkey'],[],[],[],[],[],[]
452575,['Attributed to'],[],[],[],['Turkey'],[],[],[],[],[],[]
452619,['Attributed to'],[],[],[],[],['Western Islamic Lands'],[],[],[],[],[]
452635,['Attributed to'],['probably Isfahan'],[],[],['Iran'],[],[],[],[],[],[]
452649,['Attributed to'],['probably Isfahan'],[],[],['Iran'],[],[],[],[],[],[]
452658,['Attributed to'],['probably Isfahan'],[],[],['Iran'],[],[],[],[],[],[]
452663,['Attributed to'],['probably Isfahan'],[],[],['Iran'],[],[],[],[],[],[]
452668,['Attributed to'],['probably Isfahan'],[],[],['Iran'],[],[],[],[],[],[]
452669,"['Attributed to', 'Made in']","['probably Bukhara', 'Herat']","['', '']",[],"['present-day Uzbekistan', 'present-day Afghanistan']",[],[],[],[],[],[]
452671,['Attributed to'],['probably Bukhara'],[],[],['present-day Uzbekistan'],[],[],[],[],[],[]
452682,['Attributed to'],[],[],[],['Turkey'],[],[],[],[],[],[]
452683,['Made in'],[],[],[],['Iran'],[],[],[],[],[],[]
452705,['Made in'],[],[],[],['Iran'],[],[],[],[],[],[]
452725,['Made in'],[],[],[],['Egypt or Syria'],[],[],[],[],[],[]
452729,['Attributed to'],[],[],[],['Turkey'],[],[],[],[],[],[]
452734,['Attributed to'],[],[],[],['Northern India'],[],[],[],[],[],[]
452759,['Made in'],[],[],[],['Turkey'],[],[],[],[],[],[]
452762,['Made in'],[],[],[],['Egypt'],[],[],[],[],[],[]
452768,['Found'],['Ghazni'],[],[],['Afghanistan'],[],[],[],[],[],[]
452771,['Found'],['Ghazni'],[],[],['Afghanistan'],[],[],[],[],[],[]
452774,['Found'],['Ghazni'],[],[],['Afghanistan'],[],[],[],[],[],[]
452776,['Attributed to'],[],[],[],['Northern India'],[],[],[],[],[],[]
452777,['Attributed to'],[],[],[],['Northern India'],[],[],[],[],[],[]
452779,['Found/excavated'],[],[],['Dagestan'],[],['Caucasus'],[],[],[],[],[]
452780,['Attributed to'],[],[],[],['India'],[],[],[],[],[],[]
452781,['Attributed to'],[],[],[],['Iran'],[],[],[],[],[],[]
452782,['Attributed to'],[],[],[],['Iran'],[],[],[],[],[],[]
452788,['Attributed to'],[],[],[],['Iran'],[],[],[],[],[],[]
452804,['Attributed to'],[],[],[],['Iran'],[],[],[],[],[],[]
452806,['Attributed to'],[],[],[],['Iran or Turkey'],[],[],[],[],[],[]
452809,['Attributed to'],[],[],[],['Iran or Central Asia'],[],[],[],[],[],[]
452812,['Made in'],[],[],[],['Iran'],[],[],[],[],[],[]
452813,['Attributed to'],[],[],[],['India'],[],[],[],[],[],[]
452814,['Attributed to'],['Kotah'],[],['Rajasthan'],['India'],[],[],[],[],[],[]
452815,['Attributed to'],[],[],[],['India'],[],[],[],[],[],[]
452821,['Attributed to'],['probably Basra'],[],[],['Iraq'],[],[],[],[],[],[]
452825,['Attributed to'],[],[],[],['Iran'],[],[],[],[],[],[]
452831,['Attributed to'],[],[],[],['Iran'],[],[],[],[],[],[]
452832,['Made in'],['probably Granada'],[],[],['Spain'],[],[],[],[],[],[]
452833,['Attributed to'],[],[],[],['Iraq'],[],[],[],[],[],[]
452834,['Attributed to'],[],[],[],['probably Syria'],[],[],[],[],[],[]
452841,['Attributed to'],['Nishapur'],[],[],['Iran'],[],[],[],[],[],[]
452845,['Attributed to'],[],[],[],['Turkey'],[],[],[],[],[],[]
452852,['Attributed to'],[],[],[],['Northwestern Iran or Turkey'],[],[],[],[],[],[]
452854,['Made in'],['Iznik'],[],[],['Turkey'],[],[],[],[],[],[]
452916,['Attributed to'],[],[],[],['Turkey'],[],[],[],[],[],[]
452919,['Attributed to'],[],[],[],['Iran'],[],[],[],[],[],[]
452920,['Made in'],[],[],[],['Iran or Iraq'],[],[],[],[],[],[]
452921,['Made in'],[],[],[],['Iran'],[],[],[],[],[],[]
452939,['Attributed to'],[],[],[],['Syria'],[],[],[],[],[],[]
452946,['Made in'],['Iznik'],[],[],['Turkey'],[],[],[],[],[],[]
452947,['Attributed to'],[],[],[],['Iran'],[],[],[],[],[],[]
452948,['Made in'],[],[],[],['Iran'],[],[],[],[],[],[]
452949,['Attributed to'],[],[],[],['Iran'],[],[],[],[],[],[]
452951,['Attributed to'],[],[],[],['Egypt'],[],[],[],[],[],[]
452960,['Attributed to'],[],[],[],['Iraq'],[],[],[],[],[],[]
452962,['Attributed to'],[],[],[],['Iran'],[],[],[],[],[],[]
452991,['Made in'],[],[],[],['Iran'],[],[],[],[],[],[]
452992,['Made in'],[],[],[],['Egypt or Syria'],[],[],[],[],[],[]
452993,['Made in'],[],[],[],['Egypt or Syria'],[],[],[],[],[],[]
453005,['Attributed to'],['Nishapur'],[],[],['Iran'],[],[],[],[],[],[]
453008,['Attributed to'],[],[],[],['Iran'],[],[],[],[],[],[]
453024,['Made in'],[],[],[],['Turkey'],[],[],[],[],[],[]
453048,['Attributed to'],[],[],[],['Iran'],[],[],[],[],[],[]
453053,['Made in'],[],[],[],['India'],['Bengal'],[],[],[],[],[]
453158,['Attributed to'],[],[],[],['probably Iran'],[],[],[],[],[],[]
453160,['Attributed to'],[],[],[],['India'],['Coromandel Coast'],[],[],[],[],[]
453162,['Attributed to'],[],[],[],['probably Iran'],[],[],[],[],[],[]
453166,['Made in'],['probably Istanbul'],[],[],['Turkey'],[],[],[],[],[],[]
453167,['Attributed to'],[],[],[],['Iran'],[],[],[],[],[],[]
453180,['Attributed to'],[],[],[],['India'],[],[],[],[],[],[]
453184,['Attributed to'],[],[],[],['India'],[],[],[],[],[],[]
453188,['Attributed to'],[],[],[],['India'],[],[],[],[],[],[]
453207,['Attributed to'],['Bijapur'],[],[],['India'],['Deccan'],[],[],[],[],[]
453209,['Attributed to'],['Kashan'],[],[],['Iran'],[],[],[],[],[],[]
453211,['Attributed to'],[],[],[],['Iran'],[],[],[],[],[],[]
453212,['Attributed to'],['Bijapur'],[],[],['India'],['Deccan'],[],[],[],[],[]
453214,['Made in'],[],[],[],['India'],[],[],[],[],[],[]
453215,['Attributed to'],[],[],[],['India'],[],[],[],[],[],[]
453238,['Attributed to'],[],[],[],['Turkey'],[],[],[],[],[],[]
453241,['Attributed to'],[],[],[],['India'],[],[],[],[],[],[]
453242,['Attributed to'],[],[],[],['India'],[],[],[],[],[],[]
453243,['Made in'],['Bidar'],[],[],['India'],['Deccan'],[],[],[],[],[]
453244,['Probably made in'],[],[],[],['Iran'],[],[],[],[],[],[]
453247,['Attributed to'],[],[],[],['Iran'],[],[],[],[],[],[]
453251,['Attributed to'],[],[],[],['Turkey'],[],[],[],[],[],[]
453253,['Made in'],[],[],[],['India'],[],[],[],[],[],[]
453258,"['Decorated in', 'Made in']",['Herat or Mashhad'],"['', '']",[],"['India', 'present-day Afghanistan or Iran']",[],[],[],[],[],[]
453259,['Attributed to'],[],[],[],['India'],[],[],[],[],[],[]
453260,['Attributed to'],['Hyderabad'],[],[],['India'],['Deccan'],[],[],[],[],[]
453261,['Attributed to'],[],[],[],['India'],['probably Gujarat'],[],[],[],[],[]
453262,['From'],[],[],[],['Morocco'],[],[],[],[],[],[]
453264,['Attributed to'],[],[],[],['probably Iran'],[],[],[],[],[],[]
453273,['Attributed to'],[],[],[],['India'],['Deccan'],[],[],[],[],[]
453274,['Made in'],[],[],[],['Turkey'],[],[],[],[],[],[]
453279,['Attributed to'],[],[],[],['Iran'],[],[],[],[],[],[]
453280,['Possibly made in'],['Golconda'],[],[],['India'],['Deccan'],[],[],[],[],[]
453281,['Attributed to'],[],[],[],['India'],[],[],[],[],[],[]
453292,['Made in'],[],[],[],['Iran or Iraq'],[],[],[],[],[],[]
453293,['Attributed to'],[],[],[],['Egypt or Syria'],[],[],[],[],[],[]
453306,['Probably from'],['Nishapur or Samarqand'],[],[],['Iran or present-day Uzbekistan'],[],[],[],[],[],[]
453307,['Attributed to'],[],[],[],[],['Central Asia'],[],[],[],[],[]
453310,['Possibly made in'],[],[],[],['Turkey or Iran'],[],[],[],[],[],[]
453312,['Attributed to'],[],[],[],['Iran or Central Asia'],[],[],[],[],[],[]
453319,['Probably made in'],['probably Samarra'],[],[],['Iraq'],[],[],[],[],[],[]
453324,['Made in'],['Iznik'],[],[],['Turkey'],[],[],[],[],[],[]
453342,['Probably made in'],[],[],[],[],['Central Asia'],[],[],[],[],[]
453343,['Probably made in'],['Agra'],[],[],['India'],[],[],[],[],[],[]
453344,['Made in'],[],[],[],['India'],[],[],[],[],[],[]
453347,['Attributed to'],[],[],[],['Syria'],[],[],[],[],[],[]
453352,['Attributed to'],[],[],[],['probably Iran'],[],[],[],[],[],[]
453362,['Attributed to'],['possibly Mosul'],[],[],['Iraq'],[],[],[],[],[],[]
453366,['Attributed to'],['Bidar'],[],[],['India'],['Deccan'],[],[],[],[],[]
453367,['Made in'],[],[],[],['India'],[],[],[],[],[],[]
453372,['Attributed to'],[],[],[],['Iran'],[],[],[],[],[],[]
453379,['Attributed to'],[],[],[],['Turkey'],[],[],[],[],[],[]
453380,['Attributed to'],[],[],[],['probably Iraq'],[],[],[],[],[],[]
453381,['Attributed to'],[],[],[],['Iran'],[],[],[],[],[],[]
453386,['Made in'],[],[],[],['India'],['Deccan'],[],[],[],[],[]
453400,['Attributed to'],['Iznik'],[],[],['Turkey'],[],[],[],[],[],[]
453417,['Attributed to'],[],[],[],['India'],['Kashmir'],[],[],[],[],[]
453429,"['Found', 'From']","['Takrit', 'probably Baghdad']","['', '']",[],"['Iraq', 'Iraq']",[],[],[],[],[],[]
453435,['Attributed to'],[],[],[],['India'],[],[],[],[],[],[]
453444,['Made in'],['Konya'],[],[],['Turkey'],[],[],[],[],[],[]
453462,['Excavated in'],['Nishapur'],[],[],['Iran'],[],[],[],[],[],[]
453465,['Excavated in'],['Nishapur'],[],[],['Iran'],[],[],[],[],[],[]
453471,['Made in'],['Mardin'],[],[],['Turkey'],[],[],[],[],[],[]
453494,['Made in'],[],[],[],['Egypt'],[],[],[],[],[],[]
453496,['Made in'],['Cairo'],[],[],['Egypt'],[],[],[],[],[],[]
453497,['Made in'],['Cairo'],[],[],['Egypt'],[],[],[],[],[],[]
453501,['Attributed to'],[],[],[],['Iran'],['Khurasan'],[],[],[],[],[]
453563,['From'],['Bursa'],[],[],['Turkey'],[],[],[],[],[],[]
453567,['Made in'],['Paris'],[],[],['France'],[],[],[],[],[],[]
453576,['Attributed to'],[],[],[],['Syria'],[],[],[],[],[],[]
453577,['Attributed to'],[],[],[],['Iraq'],[],[],[],[],[],[]
453579,['Probably made in'],['Damascus'],[],[],['Syria'],[],[],[],[],[],[]
453599,['Made in'],['Iznik'],[],[],['Turkey'],[],[],[],[],[],[]
453600,['Made in'],['Kuft'],[],[],['Egypt'],[],[],[],[],[],[]
453602,['Said to be from'],['Bawit'],[],[],['Egypt'],[],[],[],[],[],[]
453603,['Said to be from'],['Bawit'],[],[],['Egypt'],[],[],[],[],[],[]
453607,['Made in'],[],[],[],['possibly Egypt'],[],[],[],[],[],[]
453622,['Found'],['Saqqara'],[],[],['Egypt'],[],[],[],[],[],[]
453623,['Made in'],[],[],[],['Egypt'],[],[],[],[],[],[]
453625,['Found'],['Saqqara'],[],[],['Egypt'],[],[],[],[],[],[]
453627,['Said to be from'],['Bawit'],[],[],['Egypt'],[],[],[],[],[],[]
453628,['Made in'],[],[],[],['Egypt'],[],[],[],[],[],[]
453629,['Attributed to'],['Akhmim (former Panopolis)'],[],[],['Egypt'],[],[],[],[],[],[]
453631,['Attributed to'],['Eshmunein'],[],[],['Egypt'],[],[],[],[],[],[]
453633,['Made in'],[],[],[],['Egypt'],[],[],[],[],[],[]
453634,['From'],['Bawit'],[],[],['Egypt'],[],[],[],[],[],[]
453638,['Attributed to'],[],[],[],['Egypt or Palestine'],[],[],[],[],[],[]
453639,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
453642,['Attributed to'],['possibly Burhanpur'],[],[],['India'],['Deccan'],[],[],[],[],[]
453644,['From'],[],[],[],['Egypt'],[],[],[],[],[],[]
453653,['Attributed to'],[],[],[],['Egypt'],[],[],[],[],[],[]
453670,['Attributed to'],[],[],[],['probably Syria'],[],[],[],[],[],[]
453673,['Made in'],['Aurangabad'],[],[],['India'],['Deccan'],[],[],[],[],[]
453851,['Excavated in'],['Nishapur'],[],[],['Iran'],[],[],[],[],[],[]
453855,['Made in'],[],[],[],['Egypt'],[],[],[],[],[],[]
453856,['Attributed to'],[],[],[],['Egypt'],[],[],[],[],[],[]
453857,['Said to be from'],['Ahnas'],[],[],['Egypt'],[],[],[],[],[],[]
453860,['Said to be from'],['Bawit'],[],[],['Egypt'],[],[],[],[],[],[]
453861,['Made in'],['Kuft'],[],[],['Egypt'],[],[],[],[],[],[]
453862,['Said to be from'],['Kuft'],[],[],['Egypt'],[],[],[],[],[],[]
453985,['Made in'],['Samarqand'],[],[],['present-day Uzbekistan'],[],[],[],[],[],[]
453986,['Made in'],['Samarqand'],[],[],['present-day Uzbekistan'],[],[],[],[],[],[]
453987,['Attributed to'],['Samarqand'],[],[],['present-day Uzbekistan'],[],[],[],[],[],[]
454004,"['Excavated in', 'Made in']",['Nishapur'],"['', '']",[],"['Iran', 'China']",[],[],[],[],[],[]
454005,"['Excavated in', 'Made in']",['Nishapur'],"['', '']",[],"['Iran', 'China']",[],[],[],[],[],[]
454007,['Attributed to'],[],[],[],['Iran'],[],[],[],[],[],[]
454013,['Made in'],[],[],[],['India'],[],[],[],[],[],[]
454014,['Made in'],[],[],[],['Iran'],[],[],[],[],[],[]
454019,['Attributed to'],[],[],[],['Egypt'],[],[],[],[],[],[]
454030,['Made in'],[],[],[],['Probably Iraq'],[],[],[],[],[],[]
454032,['Made in'],[],[],[],['Iran'],[],[],[],[],[],[]
454042,['Said to be from'],['Bawit'],[],[],['Egypt'],[],[],[],[],[],[]
454043,['Attributed to'],[],[],[],['Turkey'],[],[],[],[],[],[]
454052,['Said to be from'],['Bawit'],[],[],['Egypt'],[],[],[],[],[],[]
454112,['Made in'],[],[],[],['Iran'],['possibly Khurasan'],[],[],[],[],[]
454344,['Attributed to'],[],[],[],['India'],[],[],[],[],[],[]
454352,['Made in'],['Iznik'],[],[],['Turkey'],[],[],[],[],[],[]
454357,['Made in'],[],[],[],['India'],[],[],[],[],[],[]
454361,['Made in'],['Nishapur'],[],[],['Iran'],[],[],[],[],[],[]
454362,['Attributed to'],['Isfahan'],[],[],['Iran'],[],[],[],[],[],[]
454601,['Made in'],[],[],[],['India'],['Deccan'],[],[],[],[],[]
454607,['Probably made in'],[],[],[],['Uzbekistan'],[],[],[],[],[],[]
454608,['Made in'],['probably Isfahan'],[],[],['Iran'],[],[],[],[],[],[]
454621,['Attributed to'],[],[],[],['Iran'],[],[],[],[],[],[]
454636,['Made in'],['Granada'],[],[],['Spain'],[],[],[],[],[],[]
454662,['Made in'],['possibly Qairawan'],[],[],['Tunisia'],[],[],[],[],[],[]
454663,['Made in'],['Baghdad'],[],[],['Iraq'],[],[],[],[],[],[]
454664,['Attributed to'],[],[],[],['Morocco or Southern Spain'],[],[],[],[],[],[]
454675,['Attributed to'],['Cairo'],[],[],['Egypt'],[],[],[],[],[],[]
454763,['Made in'],['Hisn Kayfa'],[],[],['Turkey'],[],[],[],[],[],[]
454764,['Mint'],['Konya'],[],[],['Turkey'],[],[],[],[],[],[]
454768,['Made in'],[],[],[],['India or Pakistan'],['Gujarat or Sind'],[],[],[],[],[]
454854,['Made in'],[],[],[],[],['Iran or Central Asia'],[],[],[],[],[]
454855,['Made in'],[],[],[],[],['Iran or Central Asia'],[],[],[],[],[]
454858,['Made in'],[],[],[],[],['Iran or Central Asia'],[],[],[],[],[]
454859,['Made in'],[],[],[],[],['Iran or Central Asia'],[],[],[],[],[]
454887,['Attributed to'],[],[],[],['Afghanistan or Iran'],[],[],[],[],[],[]
454900,['Attributed to'],[],[],[],['Egypt'],[],[],[],[],[],[]
454911,['Attributed to'],[],[],[],['probably Syria'],[],[],[],[],[],[]
455006,['Made in'],[],[],[],['Egypt'],[],[],[],[],[],[]
455024,['Attributed to'],['Shiraz'],[],[],['Iran'],[],[],[],[],[],[]
455039,['Made in'],['Herat'],[],[],['present-day Afghanistan'],[],[],[],[],[],[]
455040,['Made in'],['Herat'],[],[],['present-day Afghanistan'],[],[],[],[],[],[]
455041,['Made in'],['Herat'],[],[],['present-day Afghanistan'],[],[],[],[],[],[]
455055,['Made in'],['Herat'],[],[],['present-day Afghanistan'],[],[],[],[],[],[]
455059,['Made in'],['Herat'],[],[],['present-day Afghanistan'],[],[],[],[],[],[]
455070,['Attributed to'],[],[],[],['Syria'],[],[],[],[],[],[]
455081,['From'],['Isfahan'],[],[],['Iran'],[],[],[],[],[],[]
455082,['Attributed to'],['probably Isfahan'],[],[],['Iran'],[],[],[],[],[],[]
455182,['Excavated in'],['Nishapur'],[],[],['Iran'],[],[],[],[],[],[]
455189,['Excavated in'],['Nishapur'],[],[],['Iran'],[],[],[],[],[],[]
455219,['Excavated in'],['Nishapur'],[],[],['Iran'],[],[],[],[],[],[]
455221,['Excavated in'],['Nishapur'],[],[],['Iran'],[],[],[],[],[],[]
455222,['Excavated in'],['Nishapur'],[],[],['Iran'],[],[],[],[],[],[]
455249,['Made in'],['Isfahan'],[],[],['Iran'],[],[],[],[],[],[]
455250,"['Made in', 'Made in']","['Isfahan', 'Herat']","['', '']",[],"['Iran', 'present-day Afghanistan']",[],[],[],[],[],[]
455257,['Attributed to'],[],[],['Sulawesi'],['Indonesia'],[],[],[],[],[],[]
455258,['Attributed to'],[],[],['Sulawesi'],['Indonesia'],[],[],[],[],[],[]
455262,['Attributed to'],[],[],[],['Iran'],[],[],[],[],[],[]
455272,['Attributed to'],[],[],[],['present-day Uzbekistan'],[],[],[],[],[],[]
455296,['Attributed to'],[],[],[],['Iraq'],[],[],[],[],[],[]
455300,['Attributed to'],[],[],[],['India'],[],[],[],[],[],[]
455306,['Attributed to'],['probably Ghazni'],[],[],['Afghanistan'],[],[],[],[],[],[]
455536,['Attributed to'],[],[],[],['Iran'],[],[],[],[],[],[]
456074,['Made in'],['probably Qairawan'],[],[],['Tunisia'],[],[],[],[],[],[]
456082,['Said to be from'],['Bawit'],[],[],['Egypt'],[],[],[],[],[],[]
456090,['Made in'],['Bawit'],[],[],['Egypt'],[],[],[],[],[],[]
456093,['Said to be from'],['Bawit'],[],[],['Egypt'],[],[],[],[],[],[]
456098,['Made in'],['Akhmim (former Panopolis)'],[],[],['Egypt'],[],[],[],[],[],[]
456099,"['From', 'Found']","['Saqqara', 'Mitrahina']","['', '']",[],"['Egypt', 'Egypt']",[],[],[],[],[],[]
456100,['Said to be from'],['Bawit'],[],[],['Egypt'],[],[],[],[],[],[]
456101,['Found'],['Hibis'],[],[],['Egypt'],['Kharga Oasis'],[],[],[],[],[]
456140,['Made in'],['Bawit'],[],[],['Egypt'],[],[],[],[],[],[]
456150,['Found'],['Saqqara'],[],[],['Egypt'],[],[],[],[],[],[]
456151,['Found'],['Saqqara'],[],[],['Egypt'],[],[],[],[],[],[]
456153,['Found'],['Saqqara'],[],[],['Egypt'],[],[],[],[],[],[]
456155,['Found'],['Saqqara'],[],[],['Egypt'],[],[],[],[],[],[]
456169,['Found'],['Saqqara'],[],[],['Egypt'],[],[],[],[],[],[]
456172,['Found'],['Saqqara'],[],[],['Egypt'],[],[],[],[],[],[]
456179,['Found'],['Saqqara'],[],[],['Egypt'],[],[],[],[],[],[]
456204,['Found'],['Saqqara'],[],[],['Egypt'],[],[],[],[],[],[]
456222,['Found'],['Nishapur'],[],[],['Iran'],[],[],[],[],[],[]
456261,['Attributed to'],[],[],[],['present-day Afghanistan'],[],[],[],[],[],[]
456274,['Excavated in'],['Nishapur'],[],[],['Iran'],[],[],[],[],[],[]
456278,['Excavated in'],['Nishapur'],[],[],['Iran'],[],[],[],[],[],[]
456285,['Attributed to'],[],[],[],['Iran'],[],[],[],[],[],[]
456288,['Attributed to'],[],[],[],['Egypt'],[],[],[],[],[],[]
456304,['Attributed to'],[],[],[],[],['Central Asia or Eastern Iran'],[],[],[],[],[]
456309,['Attributed to'],['Multan'],[],[],['Present-day Pakistan'],[],[],[],[],[],[]
456312,['Attributed to'],['Bijapur or Golconda'],[],[],['India'],['Deccan'],[],[],[],[],[]
456336,['Attributed to'],[],[],[],['Iran'],[],[],[],[],[],[]
456342,['Attributed to'],['Kharepatan'],[],[],['India'],['Deccan'],[],[],[],[],[]
456895,['Excavated in'],['Nishapur'],[],[],['Iran'],[],[],[],[],[],[]
456929,['Attributed to'],['Multan'],[],[],['present-day Pakistan'],[],[],[],[],[],[]
456930,['Attributed to'],['Multan'],[],[],['present-day Pakistan'],[],[],[],[],[],[]
456948,['Attributed to'],['Damascus'],[],[],['Syria'],[],[],[],[],[],[]
456952,['Excavated in'],['Nishapur'],[],[],['Iran'],[],[],[],[],[],[]
456954,['Country of Origin'],[],[],[],['Syria or Iran'],[],[],[],[],[],[]
456972,['Attributed to'],[],[],['Ezine/Canakkale'],['Turkey'],[],[],[],[],[],[]
456980,['Country of Origin'],[],[],['Konya'],['Turkey'],['Central Anatolia'],[],[],[],[],[]
457019,['Country of Origin'],[],[],[],['India'],[],[],[],[],[],[]
457020,['Made in'],[],[],[],['Northern India'],[],[],[],[],[],[]
457054,['Attributed to'],[],[],[],['India'],[],[],[],[],[],[]
457055,['Attributed to'],[],[],[],['Egypt'],[],[],[],[],[],[]
457057,['Attributed to'],[],[],[],['Iran or Central Asia'],[],[],[],[],[],[]
457133,"['From', 'Mint']","['Nishapur', 'Bukhara']","['', '']",[],"['Iran', 'present-day Uzbekistan']",[],[],[],[],[],[]
457209,"['From', 'Mint']","['Nishapur', 'al-Muhammadiyya']","['', '']",[],"['Iran', 'Iran']",[],[],[],[],[],[]
457275,"['Found', 'Mint']","['Nishapur', 'Nishapur']","['', '']",[],"['Iran', 'Iran']",[],[],[],[],[],[]
457583,"['Excavated in', 'Mint']","['Nishapur', 'Nishapur']","['', '']",[],"['Iran', 'Iran']",[],[],[],[],[],[]
457626,['Excavated in'],['Nishapur'],[],[],['Iran'],[],[],[],[],[],[]
457627,"['Excavated in', 'Mint']","['Nishapur', 'al-Muhammadiyya']","['', '']",[],"['Iran', 'Iran']",[],[],[],[],[],[]
457726,['Attributed to'],['Damascus'],[],[],['Syria'],[],[],[],[],[],[]
457730,['Attributed to'],['Bijapur or Golconda'],[],[],['India'],['Deccan'],[],[],[],[],[]
457739,['Excavated in'],['Nishapur'],[],[],['Iran'],[],[],[],[],[],[]
457740,['Excavated in'],['Nishapur'],[],[],['Iran'],[],[],[],[],[],[]
457759,['Country of Origin'],[],[],[],['Iran'],[],[],[],[],[],[]
457771,['Made in'],['Golconda'],[],['Deccan'],['India'],[],[],[],[],[],[]
457782,['Country of Origin'],[],[],[],['India'],[],[],[],[],[],[]
457791,['Made in'],"['Istanbul, Tekfur Sarayi (workshop)']",[],[],['Turkey'],[],[],[],[],[],[]
458378,['Country of Origin'],[],[],[],['India'],[],[],[],[],[],[]
458799,['Made in'],['New York'],[],[],['United States'],[],[],[],[],[],[]
458953,[],[],[],[],[],[],[],[],[],[],[]
458954,[],[],[],[],[],[],[],[],[],[],[]
458955,[],[],[],[],[],[],[],[],[],[],[]
458956,[],[],[],[],[],[],[],[],[],[],[]
458961,[],[],[],[],[],[],[],[],[],[],[]
458962,[],[],[],[],[],[],[],[],[],[],[]
458963,[],[],[],[],[],[],[],[],[],[],[]
458966,[],[],[],[],[],[],[],[],[],[],[]
458967,[],[],[],[],[],[],[],[],[],[],[]
458970,[],[],[],[],[],[],[],[],[],[],[]
458971,[],[],[],[],[],[],[],[],[],[],[]
458972,[],[],[],[],[],[],[],[],[],[],[]
458973,[],[],[],[],[],[],[],[],[],[],[]
458974,[],[],[],[],[],[],[],[],[],[],[]
458975,[],[],[],[],[],[],[],[],[],[],[]
458976,[],[],[],[],[],[],[],[],[],[],[]
458977,[],[],[],[],[],[],[],[],[],[],[]
458978,[],[],[],[],[],[],[],[],[],[],[]
458979,[],[],[],[],[],[],[],[],[],[],[]
458980,[],[],[],[],[],[],[],[],[],[],[]
458981,[],[],[],[],[],[],[],[],[],[],[]
458983,[],[],[],[],[],[],[],[],[],[],[]
458984,[],[],[],[],[],[],[],[],[],[],[]
458985,[],[],[],[],[],[],[],[],[],[],[]
458990,[],[],[],[],[],[],[],[],[],[],[]
458991,[],[],[],[],[],[],[],[],[],[],[]
458992,[],[],[],[],[],[],[],[],[],[],[]
458994,[],[],[],[],[],[],[],[],[],[],[]
458995,[],[],[],[],[],[],[],[],[],[],[]
458996,[],[],[],[],[],[],[],[],[],[],[]
458998,[],[],[],[],[],[],[],[],[],[],[]
459003,[],[],[],[],[],[],[],[],[],[],[]
459004,[],[],[],[],[],[],[],[],[],[],[]
459005,[],[],[],[],[],[],[],[],[],[],[]
459006,[],[],[],[],[],[],[],[],[],[],[]
459007,[],[],[],[],[],[],[],[],[],[],[]
459008,[],[],[],[],[],[],[],[],[],[],[]
459009,[],[],[],[],[],[],[],[],[],[],[]
459011,[],[],[],[],[],[],[],[],[],[],[]
459012,[],[],[],[],[],[],[],[],[],[],[]
459016,[],[],[],[],[],[],[],[],[],[],[]
459020,[],[],[],[],[],[],[],[],[],[],[]
459024,[],[],[],[],[],[],[],[],[],[],[]
459026,[],[],[],[],[],[],[],[],[],[],[]
459027,[],[],[],[],[],[],[],[],[],[],[]
459028,[],[],[],[],[],[],[],[],[],[],[]
459029,[],[],[],[],[],[],[],[],[],[],[]
459030,[],[],[],[],[],[],[],[],[],[],[]
459031,[],[],[],[],[],[],[],[],[],[],[]
459032,[],[],[],[],[],[],[],[],[],[],[]
459041,[],[],[],[],[],[],[],[],[],[],[]
459044,[],[],[],[],[],[],[],[],[],[],[]
459045,[],[],[],[],[],[],[],[],[],[],[]
459047,[],[],[],[],[],[],[],[],[],[],[]
459049,[],[],[],[],[],[],[],[],[],[],[]
459052,[],[],[],[],[],[],[],[],[],[],[]
459053,[],[],[],[],[],[],[],[],[],[],[]
459054,[],[],[],[],[],[],[],[],[],[],[]
459055,[],[],[],[],[],[],[],[],[],[],[]
459058,[],[],[],[],[],[],[],[],[],[],[]
459059,[],[],[],[],[],[],[],[],[],[],[]
459060,[],[],[],[],[],[],[],[],[],[],[]
459061,[],[],[],[],[],[],[],[],[],[],[]
459062,[],[],[],[],[],[],[],[],[],[],[]
459065,[],[],[],[],[],[],[],[],[],[],[]
459070,[],[],[],[],[],[],[],[],[],[],[]
459071,[],[],[],[],[],[],[],[],[],[],[]
459072,[],[],[],[],[],[],[],[],[],[],[]
459073,[],[],[],[],[],[],[],[],[],[],[]
459074,[],[],[],[],[],[],[],[],[],[],[]
459075,[],[],[],[],[],[],[],[],[],[],[]
459076,[],[],[],[],[],[],[],[],[],[],[]
459077,[],[],[],[],[],[],[],[],[],[],[]
459078,[],[],[],[],[],[],[],[],[],[],[]
459079,[],[],[],[],[],[],[],[],[],[],[]
459080,[],[],[],[],[],[],[],[],[],[],[]
459082,[],[],[],[],[],[],[],[],[],[],[]
459083,[],[],[],[],[],[],[],[],[],[],[]
459084,[],[],[],[],[],[],[],[],[],[],[]
459086,[],[],[],[],[],[],[],[],[],[],[]
459087,[],[],[],[],[],[],[],[],[],[],[]
459088,[],[],[],[],[],[],[],[],[],[],[]
459089,[],[],[],[],[],[],[],[],[],[],[]
459090,[],[],[],[],[],[],[],[],[],[],[]
